Gen : 0
320 : (4, 9, 0.0, 265.4243, 1.0, 0.0183)
321 : (9, 5, 0.0404, 303.8781, 2.25, 0.0684)
322 : (17, 3, 0.0392, 432.2729, 8.0, 0.0487)
323 : (3, 17, 0.0, 95.9397, 1.5, 0.0196)
324 : (13, 7, 0.0644, 469.2453, 2.6, 0.0412)
325 : (7, 13, 0.0, 218.0273, 1.25, 0.0173)
326 : (9, 1, 0.1021, 509.3106, 6.0, 0.0392)
327 : (1, 9, 0.0, 144.895, 1.0, 0.0032)
328 : (13, 4, 0.0202, 368.7413, 4.5, 0.0482)
329 : (4, 13, 0.0, 65.9429, 2.0, 0.0076)
330 : (20, 0, 0.0148, 382.8326, 0.0, 0.02)
331 : (0, 20, 0.0, 294.8727, 0.0, 0.004)
332 : (19, 1, 0.0079, 423.1162, 16.0, 0.0171)
333 : (1, 19, 0.0, 88.8857, 1.0, 0.0088)
334 : (5, 7, 0.0, 426.4889, 1.25, 0.0449)
335 : (7, 5, 0.0804, 325.8033, 2.0, 0.1038)
336 : (12, 8, 0.0516, 572.3718, 1.5714, 0.0443)
337 : (8, 12, 0.0114, 172.8917, 1.1429, 0.0148)
338 : (15, 5, 0.0645, 454.7004, 2.5, 0.0556)
339 : (5, 15, 0.0, 121.8905, 1.25, 0.011)
340 : (12, 4, 0.0467, 480.3289, 2.5, 0.0431)
341 : (4, 12, 0.0, 185.5697, 1.0, 0.012)
342 : (6, 1, 0.014, 419.5833, 5.0, 0.0349)
343 : (1, 6, 0.0, 144.4865, 1.0, 0.0078)
344 : (7, 13, 0.0463, 546.8692, 1.1667, 0.0305)
345 : (13, 7, 0.0759, 334.5199, 2.0, 0.0352)
346 : (14, 4, 0.0, 360.4389, 3.0, 0.0349)
347 : (4, 14, 0.0, 85.0406, 1.3333, 0.0086)
348 : (10, 11, 0.0215, 418.2373, 2.5, 0.0367)
349 : (10, 10, 0.0, 179.3714, 3.0, 0.034)
350 : (4, 1, 0.0889, 486.6128, 2.0, 0.0325)
351 : (1, 4, 0.0, 216.7675, 1.0, 0.0012)
352 : (10, 4, 0.0079, 395.9431, 2.25, 0.0879)
353 : (4, 11, 0.0, 54.6351, 1.0, 0.0105)
354 : (11, 8, 0.0209, 357.8016, 2.5, 0.0892)
355 : (8, 11, 0.0, 99.1563, 2.0, 0.0123)
356 : (15, 5, 0.0517, 425.3621, 4.0, 0.0395)
